Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_34_122,VPWR,li1,63.4800,106.0800,1.799930
FILLER_34_110,VPWR,li1,58.8800,106.0800,1.799934
FILLER_34_97,VPWR,li1,51.5200,106.0800,1.799944
FILLER_34_85,VPWR,li1,47.3800,106.0800,1.799948
FILLER_34_81,VPWR,li1,43.4700,106.0800,1.799953
FILLER_34_69,VPWR,li1,40.0200,106.0800,1.799957
FILLER_34_57,VPWR,li1,34.5000,106.0800,1.799965
FILLER_34_26,VPWR,li1,17.9400,106.0800,1.799984
FILLER_34_18,VPWR,li1,15.6400,106.0800,1.799984
FILLER_34_6,VPWR,li1,11.0400,106.0800,1.799983
FILLER_33_225,VPWR,li1,109.9400,100.6400,1.799832
FILLER_33_212,VPWR,li1,103.2700,100.6400,1.799832
FILLER_33_187,VPWR,li1,93.3800,100.6400,1.799837
FILLER_33_169,VPWR,li1,83.7200,100.6400,1.799846
FILLER_33_148,VPWR,li1,76.3600,100.6400,1.799854
FILLER_33_133,VPWR,li1,67.1600,100.6400,1.799866
FILLER_33_121,VPWR,li1,61.8700,100.6400,1.799874
FILLER_33_113,VPWR,li1,59.3400,100.6400,1.799879
FILLER_33_109,VPWR,li1,56.3500,100.6400,1.799884
FILLER_33_91,VPWR,li1,47.6100,100.6400,1.799904
FILLER_33_87,VPWR,li1,46.4600,100.6400,1.799904
FILLER_33_57,VPWR,li1,33.1200,100.6400,1.799937
FILLER_33_52,VPWR,li1,30.3600,100.6400,1.799944
FILLER_33_44,VPWR,li1,26.2200,100.6400,1.799956
FILLER_33_32,VPWR,li1,20.9300,100.6400,1.799968
FILLER_33_3,VPWR,li1,9.6600,100.6400,1.799967
FILLER_32_228,VPWR,li1,110.6300,100.6400,1.799832
FILLER_32_213,VPWR,li1,103.9600,100.6400,1.799832
FILLER_32_193,VPWR,li1,94.9900,100.6400,1.799837
FILLER_32_167,VPWR,li1,82.5700,100.6400,1.799846
FILLER_32_157,VPWR,li1,77.9700,100.6400,1.799851
FILLER_32_133,VPWR,li1,67.3900,100.6400,1.799866
FILLER_32_111,VPWR,li1,57.9600,100.6400,1.799884
FILLER_32_85,VPWR,li1,44.8500,100.6400,1.799910
FILLER_32_83,VPWR,li1,43.9300,100.6400,1.799910
FILLER_32_29,VPWR,li1,19.5500,100.6400,1.799968
FILLER_32_25,VPWR,li1,17.7100,100.6400,1.799967
FILLER_32_13,VPWR,li1,12.1900,100.6400,1.799967
FILLER_31_223,VPWR,li1,108.3300,95.2000,1.799784
FILLER_31_167,VPWR,li1,82.5700,95.2000,1.799801
FILLER_31_150,VPWR,li1,74.7500,95.2000,1.799812
FILLER_31_113,VPWR,li1,58.4200,95.2000,1.799846
FILLER_31_111,VPWR,li1,56.8100,95.2000,1.799846
FILLER_31_84,VPWR,li1,44.6200,95.2000,1.799877
FILLER_31_57,VPWR,li1,32.2000,95.2000,1.799916
FILLER_31_53,VPWR,li1,30.5900,95.2000,1.799924
FILLER_31_6,VPWR,li1,8.7400,95.2000,1.799951
FILLER_30_227,VPWR,li1,110.4000,95.2000,1.799784
FILLER_30_216,VPWR,li1,105.8000,95.2000,1.799785
FILLER_30_197,VPWR,li1,96.3700,95.2000,1.799790
FILLER_30_192,VPWR,li1,94.7600,95.2000,1.799790
FILLER_30_148,VPWR,li1,74.5200,95.2000,1.799812
FILLER_30_128,VPWR,li1,65.7800,95.2000,1.799827
FILLER_30_116,VPWR,li1,61.6400,95.2000,1.799835
FILLER_30_91,VPWR,li1,47.6100,95.2000,1.799868
FILLER_30_85,VPWR,li1,46.0000,95.2000,1.799877
FILLER_30_57,VPWR,li1,32.4300,95.2000,1.799916
FILLER_30_29,VPWR,li1,19.7800,95.2000,1.799954
FILLER_30_24,VPWR,li1,17.4800,95.2000,1.799953
FILLER_30_7,VPWR,li1,8.9700,95.2000,1.799951
FILLER_30_3,VPWR,li1,7.8200,95.2000,1.799951
FILLER_29_202,VPWR,li1,99.1300,89.7600,1.799796
FILLER_29_178,VPWR,li1,87.6300,89.7600,1.799806
FILLER_29_169,VPWR,li1,83.4900,89.7600,1.799812
FILLER_29_160,VPWR,li1,80.9600,89.7600,1.799816
FILLER_29_148,VPWR,li1,76.3600,89.7600,1.799822
FILLER_29_125,VPWR,li1,63.4800,89.7600,1.799843
FILLER_29_113,VPWR,li1,60.2600,89.7600,1.799852
FILLER_29_106,VPWR,li1,55.6600,89.7600,1.799859
FILLER_29_87,VPWR,li1,46.0000,89.7600,1.799881
FILLER_29_72,VPWR,li1,38.8700,89.7600,1.799900
FILLER_29_62,VPWR,li1,34.2700,89.7600,1.799918
FILLER_29_47,VPWR,li1,27.8300,89.7600,1.799935
FILLER_29_35,VPWR,li1,22.3100,89.7600,1.799955
FILLER_29_17,VPWR,li1,13.5700,89.7600,1.799948
FILLER_29_11,VPWR,li1,11.9600,89.7600,1.799948
FILLER_28_226,VPWR,li1,110.1700,89.7600,1.799791
FILLER_28_203,VPWR,li1,99.1300,89.7600,1.799796
FILLER_28_197,VPWR,li1,97.5200,89.7600,1.799798
FILLER_28_192,VPWR,li1,94.7600,89.7600,1.799800
FILLER_28_158,VPWR,li1,78.4300,89.7600,1.799819
FILLER_28_138,VPWR,li1,69.4600,89.7600,1.799833
FILLER_28_128,VPWR,li1,64.8600,89.7600,1.799843
FILLER_28_110,VPWR,li1,56.5800,89.7600,1.799859
FILLER_28_81,VPWR,li1,43.4700,89.7600,1.799888
FILLER_28_64,VPWR,li1,35.1900,89.7600,1.799911
FILLER_28_33,VPWR,li1,20.9300,89.7600,1.799954
FILLER_28_29,VPWR,li1,19.7800,89.7600,1.799954
FILLER_28_25,VPWR,li1,17.7100,89.7600,1.799952
FILLER_28_7,VPWR,li1,9.2000,89.7600,1.799947
FILLER_27_212,VPWR,li1,103.7300,84.3200,1.799453
FILLER_27_182,VPWR,li1,89.4700,84.3200,1.799475
FILLER_27_178,VPWR,li1,88.3200,84.3200,1.799475
FILLER_27_148,VPWR,li1,74.5200,84.3200,1.799521
FILLER_27_117,VPWR,li1,59.5700,84.3200,1.799602
FILLER_27_113,VPWR,li1,58.4200,84.3200,1.799615
FILLER_27_108,VPWR,li1,56.1200,84.3200,1.799627
FILLER_27_81,VPWR,li1,44.1600,84.3200,1.799694
FILLER_27_64,VPWR,li1,35.1900,84.3200,1.799757
FILLER_27_55,VPWR,li1,31.0500,84.3200,1.799792
FILLER_27_38,VPWR,li1,23.2300,84.3200,1.799866
FILLER_26_193,VPWR,li1,94.9900,84.3200,1.799459
FILLER_26_168,VPWR,li1,83.7200,84.3200,1.799489
FILLER_26_141,VPWR,li1,70.6100,84.3200,1.799541
FILLER_26_136,VPWR,li1,69.0000,84.3200,1.799551
FILLER_26_110,VPWR,li1,56.3500,84.3200,1.799627
FILLER_26_106,VPWR,li1,55.2000,84.3200,1.799627
FILLER_26_61,VPWR,li1,34.2700,84.3200,1.799773
FILLER_25_177,VPWR,li1,88.3200,78.8800,1.799618
FILLER_25_167,VPWR,li1,82.5700,78.8800,1.799632
FILLER_25_157,VPWR,li1,77.9700,78.8800,1.799643
FILLER_25_138,VPWR,li1,69.6900,78.8800,1.799668
FILLER_25_109,VPWR,li1,56.3500,78.8800,1.799715
FILLER_25_92,VPWR,li1,48.0700,78.8800,1.799755
FILLER_25_66,VPWR,li1,36.3400,78.8800,1.799806
FILLER_25_37,VPWR,li1,23.4600,78.8800,1.799890
FILLER_25_3,VPWR,li1,7.1300,78.8800,1.799908
FILLER_24_206,VPWR,li1,100.7400,78.8800,1.799599
FILLER_24_167,VPWR,li1,83.2600,78.8800,1.799632
FILLER_24_149,VPWR,li1,74.5200,78.8800,1.799654
FILLER_24_118,VPWR,li1,61.1800,78.8800,1.799697
FILLER_24_81,VPWR,li1,43.4700,78.8800,1.799768
FILLER_23_225,VPWR,li1,109.9400,73.4400,1.799829
FILLER_23_221,VPWR,li1,107.8700,73.4400,1.799829
FILLER_23_202,VPWR,li1,98.6700,73.4400,1.799830
FILLER_23_194,VPWR,li1,94.9900,73.4400,1.799831
FILLER_23_162,VPWR,li1,81.4200,73.4400,1.799840
FILLER_23_133,VPWR,li1,66.9300,73.4400,1.799858
FILLER_23_129,VPWR,li1,65.7800,73.4400,1.799858
FILLER_23_117,VPWR,li1,62.1000,73.4400,1.799864
FILLER_23_55,VPWR,li1,31.0500,73.4400,1.799929
FILLER_23_38,VPWR,li1,23.2300,73.4400,1.799954
FILLER_23_27,VPWR,li1,18.4000,73.4400,1.799960
FILLER_22_195,VPWR,li1,95.4500,73.4400,1.799831
FILLER_22_183,VPWR,li1,90.3900,73.4400,1.799833
FILLER_22_150,VPWR,li1,75.2100,73.4400,1.799845
FILLER_22_138,VPWR,li1,69.4600,73.4400,1.799855
FILLER_22_90,VPWR,li1,47.1500,73.4400,1.799891
FILLER_22_83,VPWR,li1,43.9300,73.4400,1.799901
FILLER_22_67,VPWR,li1,36.5700,73.4400,1.799917
FILLER_22_63,VPWR,li1,35.4200,73.4400,1.799917
FILLER_22_35,VPWR,li1,22.5400,73.4400,1.799954
FILLER_22_27,VPWR,li1,18.1700,73.4400,1.799960
FILLER_22_19,VPWR,li1,16.1000,73.4400,1.799959
FILLER_22_7,VPWR,li1,11.5000,73.4400,1.799956
FILLER_21_162,VPWR,li1,81.4200,68.0000,1.799769
FILLER_21_129,VPWR,li1,65.0900,68.0000,1.799803
FILLER_21_111,VPWR,li1,56.8100,68.0000,1.799826
FILLER_21_84,VPWR,li1,44.8500,68.0000,1.799870
FILLER_21_69,VPWR,li1,37.4900,68.0000,1.799897
FILLER_21_65,VPWR,li1,36.3400,68.0000,1.799897
FILLER_21_52,VPWR,li1,30.3600,68.0000,1.799918
FILLER_21_42,VPWR,li1,25.0700,68.0000,1.799940
FILLER_21_34,VPWR,li1,23.0000,68.0000,1.799949
FILLER_21_6,VPWR,li1,11.0400,68.0000,1.799956
FILLER_20_174,VPWR,li1,86.9400,68.0000,1.799758
FILLER_20_150,VPWR,li1,75.2100,68.0000,1.799779
FILLER_20_138,VPWR,li1,69.4600,68.0000,1.799793
FILLER_20_126,VPWR,li1,66.2400,68.0000,1.799803
FILLER_20_89,VPWR,li1,47.3800,68.0000,1.799856
FILLER_20_80,VPWR,li1,43.2400,68.0000,1.799870
FILLER_20_70,VPWR,li1,38.1800,68.0000,1.799889
FILLER_20_62,VPWR,li1,35.8800,68.0000,1.799897
FILLER_20_6,VPWR,li1,9.2000,68.0000,1.799956
FILLER_19_204,VPWR,li1,100.2800,62.5600,1.799813
FILLER_19_185,VPWR,li1,91.0800,62.5600,1.799818
FILLER_19_167,VPWR,li1,82.5700,62.5600,1.799827
FILLER_19_161,VPWR,li1,80.9600,62.5600,1.799827
FILLER_19_141,VPWR,li1,71.0700,62.5600,1.799843
FILLER_19_133,VPWR,li1,68.5400,62.5600,1.799846
FILLER_19_99,VPWR,li1,51.9800,62.5600,1.799880
FILLER_19_44,VPWR,li1,26.2200,62.5600,1.799951
FILLER_19_32,VPWR,li1,23.0000,62.5600,1.799963
FILLER_19_18,VPWR,li1,14.7200,62.5600,1.799961
FILLER_19_6,VPWR,li1,11.0400,62.5600,1.799960
FILLER_18_228,VPWR,li1,110.6300,62.5600,1.799810
FILLER_18_212,VPWR,li1,103.5000,62.5600,1.799812
FILLER_18_194,VPWR,li1,95.2200,62.5600,1.799817
FILLER_18_181,VPWR,li1,89.7000,62.5600,1.799820
FILLER_18_139,VPWR,li1,69.6900,62.5600,1.799846
FILLER_18_133,VPWR,li1,68.0800,62.5600,1.799846
FILLER_18_71,VPWR,li1,39.1000,62.5600,1.799909
FILLER_18_45,VPWR,li1,26.4500,62.5600,1.799951
FILLER_18_41,VPWR,li1,25.3000,62.5600,1.799951
FILLER_18_29,VPWR,li1,21.6200,62.5600,1.799963
FILLER_18_26,VPWR,li1,17.9400,62.5600,1.799962
FILLER_18_7,VPWR,li1,9.2000,62.5600,1.799959
FILLER_17_178,VPWR,li1,87.6300,57.1200,1.799816
FILLER_17_143,VPWR,li1,72.2200,57.1200,1.799836
FILLER_17_124,VPWR,li1,63.2500,57.1200,1.799851
FILLER_17_98,VPWR,li1,51.9800,57.1200,1.799876
FILLER_17_42,VPWR,li1,26.6800,57.1200,1.799945
FILLER_16_227,VPWR,li1,110.4000,57.1200,1.799800
FILLER_16_195,VPWR,li1,95.4500,57.1200,1.799808
FILLER_16_178,VPWR,li1,87.6300,57.1200,1.799816
FILLER_16_172,VPWR,li1,86.0200,57.1200,1.799818
FILLER_16_150,VPWR,li1,74.7500,57.1200,1.799832
FILLER_16_123,VPWR,li1,62.3300,57.1200,1.799855
FILLER_16_119,VPWR,li1,61.1800,57.1200,1.799855
FILLER_16_111,VPWR,li1,57.0400,57.1200,1.799867
FILLER_16_107,VPWR,li1,54.9700,57.1200,1.799871
FILLER_16_101,VPWR,li1,53.3600,57.1200,1.799876
FILLER_16_80,VPWR,li1,43.2400,57.1200,1.799896
FILLER_16_50,VPWR,li1,29.2100,57.1200,1.799937
FILLER_15_213,VPWR,li1,103.7300,51.6800,1.799823
FILLER_15_209,VPWR,li1,102.5800,51.6800,1.799823
FILLER_15_177,VPWR,li1,88.7800,51.6800,1.799830
FILLER_15_164,VPWR,li1,81.8800,51.6800,1.799836
FILLER_15_143,VPWR,li1,72.2200,51.6800,1.799845
FILLER_15_122,VPWR,li1,64.4000,51.6800,1.799854
FILLER_15_100,VPWR,li1,52.4400,51.6800,1.799870
FILLER_15_19,VPWR,li1,14.9500,51.6800,1.799954
FILLER_14_204,VPWR,li1,100.0500,51.6800,1.799824
FILLER_14_187,VPWR,li1,92.0000,51.6800,1.799827
FILLER_14_180,VPWR,li1,88.5500,51.6800,1.799830
FILLER_14_172,VPWR,li1,86.4800,51.6800,1.799832
FILLER_14_161,VPWR,li1,80.2700,51.6800,1.799836
FILLER_14_152,VPWR,li1,75.6700,51.6800,1.799840
FILLER_14_141,VPWR,li1,71.0700,51.6800,1.799845
FILLER_14_138,VPWR,li1,69.4600,51.6800,1.799847
FILLER_14_130,VPWR,li1,67.1600,51.6800,1.799850
FILLER_14_89,VPWR,li1,46.6900,51.6800,1.799883
FILLER_14_85,VPWR,li1,45.5400,51.6800,1.799883
FILLER_14_39,VPWR,li1,24.1500,51.6800,1.799945
FILLER_14_29,VPWR,li1,19.0900,51.6800,1.799956
FILLER_14_26,VPWR,li1,17.9400,51.6800,1.799956
FILLER_14_15,VPWR,li1,13.1100,51.6800,1.799953
FILLER_14_7,VPWR,li1,10.5800,51.6800,1.799952
FILLER_13_223,VPWR,li1,108.3300,46.2400,1.799593
FILLER_13_219,VPWR,li1,107.1800,46.2400,1.799593
FILLER_13_166,VPWR,li1,82.3400,46.2400,1.799637
FILLER_13_154,VPWR,li1,77.0500,46.2400,1.799652
FILLER_13_141,VPWR,li1,71.3000,46.2400,1.799675
FILLER_13_122,VPWR,li1,62.3300,46.2400,1.799706
FILLER_13_109,VPWR,li1,56.3500,46.2400,1.799722
FILLER_13_76,VPWR,li1,41.1700,46.2400,1.799780
FILLER_13_66,VPWR,li1,36.3400,46.2400,1.799814
FILLER_13_43,VPWR,li1,26.2200,46.2400,1.799867
FILLER_13_15,VPWR,li1,13.3400,46.2400,1.799910
FILLER_13_3,VPWR,li1,9.6600,46.2400,1.799910
FILLER_12_206,VPWR,li1,100.9700,46.2400,1.799596
FILLER_12_190,VPWR,li1,94.3000,46.2400,1.799606
FILLER_12_157,VPWR,li1,78.4300,46.2400,1.799652
FILLER_12_139,VPWR,li1,69.6900,46.2400,1.799675
FILLER_12_126,VPWR,li1,64.4000,46.2400,1.799693
FILLER_12_114,VPWR,li1,60.7200,46.2400,1.799706
FILLER_12_85,VPWR,li1,45.0800,46.2400,1.799770
FILLER_12_63,VPWR,li1,34.7300,46.2400,1.799814
FILLER_12_29,VPWR,li1,19.3200,46.2400,1.799911
FILLER_12_19,VPWR,li1,14.4900,46.2400,1.799910
FILLER_12_7,VPWR,li1,11.5000,46.2400,1.799910
FILLER_11_225,VPWR,li1,109.2500,40.8000,1.799649
FILLER_11_201,VPWR,li1,98.2100,40.8000,1.799652
FILLER_11_146,VPWR,li1,73.1400,40.8000,1.799694
FILLER_11_135,VPWR,li1,68.3100,40.8000,1.799710
FILLER_11_126,VPWR,li1,63.7100,40.8000,1.799734
FILLER_11_120,VPWR,li1,62.1000,40.8000,1.799734
FILLER_11_108,VPWR,li1,56.1200,40.8000,1.799759
FILLER_11_90,VPWR,li1,47.6100,40.8000,1.799805
FILLER_11_55,VPWR,li1,31.0500,40.8000,1.799878
FILLER_11_45,VPWR,li1,26.4500,40.8000,1.799904
FILLER_11_11,VPWR,li1,11.0400,40.8000,1.799933
FILLER_11_3,VPWR,li1,8.7400,40.8000,1.799933
FILLER_10_186,VPWR,li1,92.0000,40.8000,1.799657
FILLER_10_175,VPWR,li1,86.7100,40.8000,1.799662
FILLER_10_167,VPWR,li1,84.1800,40.8000,1.799667
FILLER_10_150,VPWR,li1,74.7500,40.8000,1.799686
FILLER_10_137,VPWR,li1,69.2300,40.8000,1.799710
FILLER_10_117,VPWR,li1,60.2600,40.8000,1.799748
FILLER_10_85,VPWR,li1,46.0000,40.8000,1.799805
FILLER_10_81,VPWR,li1,43.4700,40.8000,1.799816
FILLER_10_64,VPWR,li1,35.1900,40.8000,1.799862
FILLER_10_60,VPWR,li1,34.0400,40.8000,1.799862
FILLER_10_38,VPWR,li1,24.3800,40.8000,1.799916
FILLER_10_15,VPWR,li1,13.3400,40.8000,1.799933
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.799933
FILLER_9_215,VPWR,li1,104.6500,35.3600,1.799745
FILLER_9_169,VPWR,li1,84.6400,35.3600,1.799764
FILLER_9_167,VPWR,li1,82.5700,35.3600,1.799767
FILLER_9_113,VPWR,li1,57.7300,35.3600,1.799823
FILLER_9_108,VPWR,li1,56.1200,35.3600,1.799828
FILLER_9_90,VPWR,li1,47.3800,35.3600,1.799854
FILLER_9_57,VPWR,li1,32.4300,35.3600,1.799908
FILLER_9_36,VPWR,li1,23.0000,35.3600,1.799944
FILLER_9_19,VPWR,li1,14.4900,35.3600,1.799953
FILLER_9_15,VPWR,li1,13.3400,35.3600,1.799953
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.799953
FILLER_8_204,VPWR,li1,100.0500,35.3600,1.799748
FILLER_8_195,VPWR,li1,95.4500,35.3600,1.799752
FILLER_8_137,VPWR,li1,69.2300,35.3600,1.799793
FILLER_8_85,VPWR,li1,45.3100,35.3600,1.799861
FILLER_8_81,VPWR,li1,43.4700,35.3600,1.799867
FILLER_8_59,VPWR,li1,32.8900,35.3600,1.799908
FILLER_8_49,VPWR,li1,28.2900,35.3600,1.799927
FILLER_8_45,VPWR,li1,27.1400,35.3600,1.799927
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.799953
FILLER_8_21,VPWR,li1,16.5600,35.3600,1.799953
FILLER_8_11,VPWR,li1,10.8100,35.3600,1.799953
FILLER_8_3,VPWR,li1,8.7400,35.3600,1.799953
FILLER_7_173,VPWR,li1,85.3300,29.9200,1.799875
FILLER_7_169,VPWR,li1,84.1800,29.9200,1.799875
FILLER_7_162,VPWR,li1,81.4200,29.9200,1.799877
FILLER_7_150,VPWR,li1,77.2800,29.9200,1.799882
FILLER_7_125,VPWR,li1,63.9400,29.9200,1.799896
FILLER_7_113,VPWR,li1,60.2600,29.9200,1.799903
FILLER_7_111,VPWR,li1,56.8100,29.9200,1.799908
FILLER_7_107,VPWR,li1,55.6600,29.9200,1.799908
FILLER_7_96,VPWR,li1,50.1400,29.9200,1.799917
FILLER_7_84,VPWR,li1,46.9200,29.9200,1.799923
FILLER_7_72,VPWR,li1,41.4000,29.9200,1.799932
FILLER_7_50,VPWR,li1,29.9000,29.9200,1.799954
FILLER_7_19,VPWR,li1,14.7200,29.9200,1.799969
FILLER_6_217,VPWR,li1,105.5700,29.9200,1.799865
FILLER_6_206,VPWR,li1,100.5100,29.9200,1.799866
FILLER_6_157,VPWR,li1,78.2000,29.9200,1.799880
FILLER_6_141,VPWR,li1,70.8400,29.9200,1.799889
FILLER_6_137,VPWR,li1,69.2300,29.9200,1.799889
FILLER_6_106,VPWR,li1,55.6600,29.9200,1.799908
FILLER_6_97,VPWR,li1,50.8300,29.9200,1.799917
FILLER_6_85,VPWR,li1,47.3800,29.9200,1.799923
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.799928
FILLER_6_66,VPWR,li1,36.5700,29.9200,1.799941
FILLER_5_225,VPWR,li1,109.2500,24.4800,1.799820
FILLER_5_220,VPWR,li1,107.6400,24.4800,1.799820
FILLER_5_203,VPWR,li1,99.1300,24.4800,1.799822
FILLER_5_195,VPWR,li1,95.4500,24.4800,1.799824
FILLER_5_160,VPWR,li1,80.9600,24.4800,1.799834
FILLER_5_138,VPWR,li1,69.9200,24.4800,1.799847
FILLER_5_129,VPWR,li1,65.0900,24.4800,1.799854
FILLER_5_125,VPWR,li1,63.9400,24.4800,1.799858
FILLER_5_113,VPWR,li1,60.2600,24.4800,1.799862
FILLER_5_111,VPWR,li1,56.8100,24.4800,1.799871
FILLER_5_99,VPWR,li1,51.2900,24.4800,1.799881
FILLER_5_95,VPWR,li1,50.1400,24.4800,1.799881
FILLER_5_65,VPWR,li1,36.1100,24.4800,1.799916
FILLER_5_57,VPWR,li1,33.5800,24.4800,1.799923
